YEAR,BENE_GEO_LVL,BENE_GEO_DESC,BENE_GEO_CD,BENES_TOTAL_CNT,ER_VISITS_PER_1000_BENES,County,Population,Median_Income,People_In_Poverty
2015,County,MT-Richland,30083,1787.0,631.2849,"Richland County, Montana",11132,65084.0,1264
2015,County,MT-Roosevelt,30085,1626.0,762.6515,"Roosevelt County, Montana",11072,32974.0,3007
2015,County,MT-Rosebud,30087,1633.0,538.2775,"Rosebud County, Montana",9352,51159.0,1893
2015,County,MT-Sanders,30089,3749.0,587.833,"Sanders County, Montana",11346,32257.0,2497
2015,County,MT-Sheridan,30091,924.0,377.1084,"Sheridan County, Montana",3630,50664.0,373
2015,County,MT-Silver Bow,30093,7596.0,631.516,"Silver Bow County, Montana",34549,37749.0,6771
2015,County,MT-Stillwater,30095,2158.0,462.6667,"Stillwater County, Montana",9288,58259.0,721
2015,County,MT-Sweet Grass,30097,896.0,396.0396,"Sweet Grass County, Montana",3633,50588.0,458
2015,County,MT-Teton,30099,1484.0,438.0531,"Teton County, Montana",6074,46360.0,723
2015,County,MT-Toole,30101,911.0,509.7765,"Toole County, Montana",5150,44804.0,866
2015,County,MT-Treasure,30103,216.0,364.6409,"Treasure County, Montana",812,41103.0,178
2015,County,MT-Valley,30105,1893.0,702.6706,"Valley County, Montana",7577,49141.0,885
2015,County,MT-Wheatland,30107,545.0,457.8313,"Wheatland County, Montana",2115,32723.0,410
2015,County,MT-Wibaux,30109,263.0,487.395,"Wibaux County, Montana",986,38553.0,145
2015,County,MT-Yellowstone,30111,29151.0,647.0185,"Yellowstone County, Montana",153692,52802.0,17250
2015,County,NC-Alamance,37001,31427.0,732.2747,"Alamance County, North Carolina",155258,41814.0,29042
2015,County,NC-Alexander,37003,7976.0,695.763,"Alexander County, North Carolina",37158,39365.0,6191
2015,County,NC-Alleghany,37005,3253.0,803.7019,"Alleghany County, North Carolina",10911,36968.0,1986
2015,County,NC-Anson,37007,5450.0,1078.2236,"Anson County, North Carolina",26135,33228.0,5865
2015,County,NC-Ashe,37009,7357.0,773.9372,"Ashe County, North Carolina",27114,36267.0,5510
2015,County,NC-Avery,37011,4187.0,784.3544,"Avery County, North Carolina",17695,37777.0,2350
2015,County,NC-Beaufort,37013,13065.0,713.0895,"Beaufort County, North Carolina",47561,40391.0,8660
2015,County,NC-Bertie,37015,5293.0,1124.9724,"Bertie County, North Carolina",20518,30027.0,4304
2015,County,NC-Bladen,37017,7851.0,929.4802,"Bladen County, North Carolina",34720,30096.0,9342
2015,County,NC-Brunswick,37019,38319.0,562.5863,"Brunswick County, North Carolina",115926,46859.0,18725
2015,County,NC-Buncombe,37021,56669.0,514.8128,"Buncombe County, North Carolina",247336,45167.0,38256
2015,County,NC-Burke,37023,20256.0,741.4558,"Burke County, North Carolina",89548,39360.0,17277
2015,County,NC-Cabarrus,37025,30884.0,678.3629,"Cabarrus County, North Carolina",188375,54720.0,23384
2015,County,NC-Caldwell,37027,18875.0,742.969,"Caldwell County, North Carolina",81758,35763.0,15765
2015,County,NC-Camden,37029,1964.0,782.5279,"Camden County, North Carolina",10161,58780.0,803
2015,County,NC-Carteret,37031,17731.0,658.3842,"Carteret County, North Carolina",68228,48457.0,10056
2015,County,NC-Caswell,37033,5827.0,794.6017,"Caswell County, North Carolina",23174,37869.0,4634
2015,County,NC-Catawba,37035,34628.0,656.7799,"Catawba County, North Carolina",154610,44376.0,23629
2015,County,NC-Chatham,37037,16483.0,484.0902,"Chatham County, North Carolina",67431,56642.0,9041
2015,County,NC-Cherokee,37039,8829.0,620.4819,"Cherokee County, North Carolina",27092,34662.0,5319
2015,County,NC-Chowan,37041,4001.0,930.0239,"Chowan County, North Carolina",14656,38759.0,3832
2015,County,NC-Clay,37043,3530.0,589.0102,"Clay County, North Carolina",10656,37076.0,2235
2015,County,NC-Cleveland,37045,23347.0,928.2571,"Cleveland County, North Carolina",97178,39453.0,19156
2015,County,NC-Columbus,37047,13504.0,885.9862,"Columbus County, North Carolina",57230,34949.0,12768
2015,County,NC-Craven,37049,22259.0,712.3419,"Craven County, North Carolina",104450,47985.0,15664
2015,County,NC-Cumberland,37051,49170.0,767.199,"Cumberland County, North Carolina",324603,44171.0,54949
2015,County,NC-Currituck,37053,4460.0,633.241,"Currituck County, North Carolina",24492,60600.0,2497
2015,County,NC-Dare,37055,7941.0,589.9803,"Dare County, North Carolina",34863,54496.0,2885
2015,County,NC-Davidson,37057,35298.0,791.9716,"Davidson County, North Carolina",163867,43363.0,25655
2015,County,NC-Davie,37059,9648.0,717.918,"Davie County, North Carolina",41447,51527.0,5210
2015,County,NC-Duplin,37061,10547.0,979.9902,"Duplin County, North Carolina",59453,35035.0,15606
2015,County,NC-Durham,37063,41638.0,706.4982,"Durham County, North Carolina",288817,52503.0,49835
2015,County,NC-Edgecombe,37065,12096.0,1072.9402,"Edgecombe County, North Carolina",55280,32659.0,14210
2015,County,NC-Forsyth,37067,67884.0,795.3722,"Forsyth County, North Carolina",361684,45471.0,69100
2015,County,NC-Franklin,37069,11209.0,813.7282,"Franklin County, North Carolina",62296,42685.0,9603
2015,County,NC-Gaston,37071,42988.0,833.1148,"Gaston County, North Carolina",209807,42429.0,36027
2015,County,NC-Gates,37073,2452.0,890.1795,"Gates County, North Carolina",11724,49258.0,1651
2015,County,NC-Graham,37075,2173.0,762.6582,"Graham County, North Carolina",8700,34805.0,1884
2015,County,NC-Granville,37077,11086.0,746.19,"Granville County, North Carolina",58109,50225.0,8943
2015,County,NC-Greene,37079,3557.0,761.6218,"Greene County, North Carolina",21328,35777.0,4962
2015,County,NC-Guilford,37081,90391.0,745.4982,"Guilford County, North Carolina",506763,45651.0,86808
2015,County,NC-Halifax,37083,14107.0,992.5192,"Halifax County, North Carolina",53407,32245.0,13660
2015,County,NC-Harnett,37085,18630.0,935.769,"Harnett County, North Carolina",124320,46353.0,22094
2015,County,NC-Haywood,37087,17436.0,1036.7224,"Haywood County, North Carolina",59170,42257.0,10056
2015,County,NC-Henderson,37089,31527.0,602.7441,"Henderson County, North Carolina",109719,46448.0,14984
2015,County,NC-Hertford,37091,5215.0,906.7938,"Hertford County, North Carolina",24368,33008.0,5475
2015,County,NC-Hoke,37093,6168.0,1135.239,"Hoke County, North Carolina",51075,41542.0,11047
2015,County,NC-Hyde,37095,1066.0,489.2086,"Hyde County, North Carolina",5693,42897.0,890
2015,County,NC-Iredell,37097,31315.0,764.7059,"Iredell County, North Carolina",165066,52306.0,22803
2015,County,NC-Jackson,37099,8143.0,815.4949,"Jackson County, North Carolina",40812,38015.0,8139
2015,County,NC-Johnston,37101,29646.0,854.2975,"Johnston County, North Carolina",178396,50512.0,27086
2015,County,NC-Jones,37103,2385.0,681.25,"Jones County, North Carolina",10166,34005.0,2173
2015,County,NC-Lee,37105,11632.0,770.693,"Lee County, North Carolina",59418,45608.0,10533
2015,County,NC-Lenoir,37107,14028.0,798.5284,"Lenoir County, North Carolina",58782,34717.0,13401
2015,County,NC-Lincoln,37109,15496.0,758.6341,"Lincoln County, North Carolina",79578,49215.0,12243
2015,County,NC-Macon,37113,10806.0,711.8469,"Macon County, North Carolina",33919,39133.0,6401
2015,County,NC-Madison,37115,5475.0,506.8892,"Madison County, North Carolina",21027,37904.0,3616
2015,County,NC-Martin,37117,5774.0,995.9271,"Martin County, North Carolina",23729,35080.0,5007
2015,County,NC-McDowell,37111,11184.0,798.1626,"McDowell County, North Carolina",44961,35965.0,8897
2015,County,NC-Mecklenburg,37119,128086.0,722.1022,"Mecklenburg County, North Carolina",990288,56854.0,148326
2015,County,NC-Mitchell,37121,4372.0,768.4351,"Mitchell County, North Carolina",15330,37391.0,2910
2015,County,NC-Montgomery,37123,5668.0,904.5316,"Montgomery County, North Carolina",27601,32500.0,6716
2015,County,NC-Moore,37125,24922.0,617.9536,"Moore County, North Carolina",91743,50998.0,13808
2015,County,NC-Nash,37127,20446.0,818.5151,"Nash County, North Carolina",94722,42713.0,17141
2015,County,NC-New Hanover,37129,41756.0,622.0246,"New Hanover County, North Carolina",213091,50088.0,36717
2015,County,NC-Northampton,37131,5515.0,916.9733,"Northampton County, North Carolina",21011,30429.0,5658
2015,County,NC-Onslow,37133,21922.0,679.8027,"Onslow County, North Carolina",183753,46335.0,24916
2015,County,NC-Orange,37135,20420.0,530.9783,"Orange County, North Carolina",138644,59290.0,20236
2015,County,NC-Pamlico,37137,3874.0,562.1521,"Pamlico County, North Carolina",12982,43444.0,1674
2015,County,NC-Pasquotank,37139,8043.0,928.4072,"Pasquotank County, North Carolina",40018,45378.0,7256
2015,County,NC-Pender,37141,11851.0,706.6696,"Pender County, North Carolina",55166,44828.0,9925
2015,County,NC-Perquimans,37143,3805.0,676.4894,"Perquimans County, North Carolina",13498,44329.0,2626
2015,County,NC-Person,37145,8876.0,864.4689,"Person County, North Carolina",39262,42105.0,7708
2015,County,NC-Pitt,37147,27215.0,902.9629,"Pitt County, North Carolina",173798,41119.0,42743
2015,County,NC-Polk,37149,6116.0,593.8462,"Polk County, North Carolina",20327,46528.0,2790
2015,County,NC-Randolph,37151,29537.0,736.9155,"Randolph County, North Carolina",142370,41947.0,24770
2015,County,NC-Richmond,37153,10951.0,1115.7943,"Richmond County, North Carolina",46046,32687.0,11465
2015,County,NC-Robeson,37155,24111.0,1144.8906,"Robeson County, North Carolina",134871,30608.0,41538
2015,County,NC-Rockingham,37157,22768.0,925.9635,"Rockingham County, North Carolina",92300,38126.0,16968
2015,County,NC-Rowan,37159,30207.0,766.7884,"Rowan County, North Carolina",138361,43069.0,24194
2015,County,NC-Rutherford,37161,16381.0,865.5249,"Rutherford County, North Carolina",66865,35630.0,13077
2015,County,NC-Sampson,37163,13068.0,1031.3906,"Sampson County, North Carolina",63873,35490.0,16050
2015,County,NC-Scotland,37165,8507.0,1109.2767,"Scotland County, North Carolina",35932,30958.0,10504
2015,County,NC-Stanly,37167,13628.0,799.5866,"Stanly County, North Carolina",60586,40910.0,10356
2015,County,NC-Stokes,37169,10385.0,820.697,"Stokes County, North Carolina",46661,40696.0,7826
2015,County,NC-Surry,37171,17904.0,896.2686,"Surry County, North Carolina",73170,36164.0,14195
2015,County,NC-Swain,37173,3749.0,733.0677,"Swain County, North Carolina",14163,33931.0,3409
2015,County,NC-Transylvania,37175,9854.0,702.5381,"Transylvania County, North Carolina",32928,45114.0,4017
2015,County,NC-Tyrrell,37177,842.0,737.1429,"Tyrrell County, North Carolina",4152,32361.0,779
2015,County,NC-Union,37179,30088.0,671.7014,"Union County, North Carolina",213422,65903.0,21416
2015,County,NC-Vance,37181,10357.0,927.1696,"Vance County, North Carolina",44829,33316.0,11064
2015,County,NC-Wake,37183,127239.0,626.6219,"Wake County, North Carolina",976019,67309.0,107687
2015,County,NC-Warren,37185,4682.0,833.6526,"Warren County, North Carolina",20468,34254.0,4692
2015,County,NC-Washington,37187,3392.0,939.4699,"Washington County, North Carolina",12668,34538.0,2737
2015,County,NC-Watauga,37189,8696.0,656.1149,"Watauga County, North Carolina",52240,37656.0,14726
2015,County,NC-Wayne,37191,23515.0,768.2527,"Wayne County, North Carolina",124355,40390.0,27037
2015,County,NC-Wilkes,37193,17522.0,895.4748,"Wilkes County, North Carolina",68946,33232.0,15791
2015,County,NC-Wilson,37195,18280.0,858.2841,"Wilson County, North Carolina",81581,39847.0,18475
2015,County,NC-Yadkin,37197,8694.0,818.128,"Yadkin County, North Carolina",37971,37796.0,7643
2015,County,NC-Yancey,37199,5399.0,655.62,"Yancey County, North Carolina",17604,37484.0,3775
2015,County,ND-Adams,38001,662.0,458.4104,"Adams County, North Dakota",2341,52118.0,220
2015,County,ND-Barnes,38003,2641.0,470.31,"Barnes County, North Dakota",11097,53141.0,841
2015,County,ND-Benson,38005,1083.0,858.2949,"Benson County, North Dakota",6794,41296.0,2260
2015,County,ND-Billings,38007,161.0,395.6835,"Billings County, North Dakota",969,70469.0,100
2015,County,ND-Bottineau,38009,1644.0,544.9628,"Bottineau County, North Dakota",6634,56349.0,540
2015,County,ND-Bowman,38011,705.0,411.6638,"Bowman County, North Dakota",3221,66845.0,234
2015,County,ND-Burke,38013,486.0,426.6055,"Burke County, North Dakota",2208,60096.0,301
2015,County,ND-Burleigh,38015,15610.0,599.5261,"Burleigh County, North Dakota",88223,65254.0,6946
2015,County,ND-Cass,38017,22264.0,664.3845,"Cass County, North Dakota",162500,53289.0,19082
2015,County,ND-Cavalier,38019,1080.0,394.8256,"Cavalier County, North Dakota",3890,66806.0,180
2015,County,ND-Dickey,38021,1172.0,484.3581,"Dickey County, North Dakota",5195,53750.0,400
2015,County,ND-Divide,38023,533.0,614.433,"Divide County, North Dakota",2314,56042.0,178
2015,County,ND-Dunn,38025,679.0,515.2749,"Dunn County, North Dakota",4195,69732.0,517
2015,County,ND-Eddy,38027,628.0,396.728,"Eddy County, North Dakota",2370,48583.0,311
2015,County,ND-Emmons,38029,991.0,674.4186,"Emmons County, North Dakota",3463,44051.0,386
2015,County,ND-Foster,38031,792.0,437.0861,"Foster County, North Dakota",3366,55769.0,316
2015,County,ND-Golden Valley,38033,387.0,800.5618,"Golden Valley County, North Dakota",1822,40179.0,177
2015,County,ND-Grand Forks,38035,9768.0,708.0607,"Grand Forks County, North Dakota",68979,48676.0,11223
2015,County,ND-Grant,38037,692.0,584.9057,"Grant County, North Dakota",2362,44559.0,346
2015,County,ND-Griggs,38039,702.0,486.2385,"Griggs County, North Dakota",2329,48355.0,179
2015,County,ND-Hettinger,38041,672.0,424.3615,"Hettinger County, North Dakota",2621,52169.0,217
2015,County,ND-Kidder,38043,595.0,474.1379,"Kidder County, North Dakota",2430,54559.0,185
2015,County,ND-LaMoure,38045,1064.0,459.8639,"LaMoure County, North Dakota",4113,54821.0,383
2015,County,ND-Logan,38047,558.0,519.774,"Logan County, North Dakota",1945,51458.0,151
2015,County,ND-McHenry,38049,1319.0,528.3019,"McHenry County, North Dakota",5817,57386.0,738
2015,County,ND-McIntosh,38051,923.0,523.9617,"McIntosh County, North Dakota",2759,42277.0,311
2015,County,ND-McKenzie,38053,1058.0,691.385,"McKenzie County, North Dakota",9615,72794.0,1309
2015,County,ND-McLean,38055,2342.0,515.2198,"McLean County, North Dakota",9451,55686.0,1072
2015,County,ND-Mercer,38057,1718.0,684.6214,"Mercer County, North Dakota",8633,72704.0,693
2015,County,ND-Morton,38059,5555.0,577.1212,"Morton County, North Dakota",28985,62418.0,2270
2015,County,ND-Mountrail,38061,1406.0,618.4971,"Mountrail County, North Dakota",9253,68188.0,1226
2015,County,ND-Nelson,38063,967.0,483.9068,"Nelson County, North Dakota",3048,51085.0,249
2015,County,ND-Oliver,38065,425.0,428.5714,"Oliver County, North Dakota",1819,60278.0,137
2015,County,ND-Pembina,38067,1758.0,493.4593,"Pembina County, North Dakota",7206,53504.0,454
2015,County,ND-Pierce,38069,1062.0,684.6715,"Pierce County, North Dakota",4395,42563.0,693
2015,County,ND-Ramsey,38071,2588.0,631.7829,"Ramsey County, North Dakota",11566,50841.0,1118
2015,County,ND-Ransom,38073,1238.0,519.1919,"Ransom County, North Dakota",5453,56500.0,490
2015,County,ND-Renville,38075,542.0,462.7767,"Renville County, North Dakota",2562,65125.0,186
2015,County,ND-Richland,38077,3036.0,465.6489,"Richland County, North Dakota",16317,55390.0,1633
2015,County,ND-Rolette,38079,2054.0,675.3165,"Rolette County, North Dakota",14498,33277.0,5054
2015,County,ND-Sargent,38081,888.0,399.2042,"Sargent County, North Dakota",3874,57125.0,222
2015,County,ND-Sheridan,38083,427.0,522.4359,"Sheridan County, North Dakota",1337,48102.0,209
2015,County,ND-Sioux,38085,454.0,807.6923,"Sioux County, North Dakota",4380,38068.0,1524
2015,County,ND-Slope,38087,163.0,351.7241,"Slope County, North Dakota",673,55000.0,68
2015,County,ND-Stark,38089,4456.0,558.3864,"Stark County, North Dakota",28628,72099.0,1866
2015,County,ND-Steele,38091,450.0,451.9774,"Steele County, North Dakota",1979,55833.0,143
2015,County,ND-Stutsman,38093,4626.0,616.8224,"Stutsman County, North Dakota",21076,52359.0,2130
2015,County,ND-Towner,38095,634.0,542.7574,"Towner County, North Dakota",2294,56625.0,316
2015,County,ND-Traill,38097,1695.0,459.7084,"Traill County, North Dakota",8077,54960.0,804
2015,County,ND-Walsh,38099,2637.0,640.9639,"Walsh County, North Dakota",11005,49411.0,1112
2015,County,ND-Ward,38101,9447.0,595.1294,"Ward County, North Dakota",67736,61393.0,4919
2015,County,ND-Wells,38103,1235.0,470.233,"Wells County, North Dakota",4204,48098.0,226
2015,County,ND-Williams,38105,3521.0,625.5663,"Williams County, North Dakota",29619,88013.0,2913
2015,County,NE-Adams,31001,6685.0,652.3018,"Adams County, Nebraska",31442,50635.0,3499
2015,County,NE-Antelope,31003,1542.0,391.3347,"Antelope County, Nebraska",6486,45609.0,811
2015,County,NE-Arthur,31005,114.0,355.7692,"Arthur County, Nebraska",448,39375.0,36
2015,County,NE-Banner,31007,201.0,454.5455,"Banner County, Nebraska",820,48897.0,96
2015,County,NE-Blaine,31009,126.0,289.4737,"Blaine County, Nebraska",551,48875.0,106
2015,County,NE-Boone,31011,1273.0,401.0508,"Boone County, Nebraska",5373,50306.0,533
2015,County,NE-Box Butte,31013,2187.0,623.3766,"Box Butte County, Nebraska",11310,51691.0,1886
2015,County,NE-Boyd,31015,651.0,352.2727,"Boyd County, Nebraska",2039,40224.0,220
2015,County,NE-Brown,31017,790.0,388.587,"Brown County, Nebraska",3078,36078.0,499
2015,County,NE-Buffalo,31019,7554.0,426.5915,"Buffalo County, Nebraska",47958,53624.0,5978
2015,County,NE-Burt,31021,1782.0,454.5455,"Burt County, Nebraska",6647,47429.0,620
2015,County,NE-Butler,31023,1882.0,384.0979,"Butler County, Nebraska",8256,51027.0,682
2015,County,NE-Cass,31025,4872.0,512.9437,"Cass County, Nebraska",25360,65619.0,1556
2015,County,NE-Cedar,31027,1897.0,393.9175,"Cedar County, Nebraska",8675,52250.0,864
2015,County,NE-Chase,31029,884.0,507.2289,"Chase County, Nebraska",3897,52422.0,337
2015,County,NE-Cherry,31031,1315.0,521.7391,"Cherry County, Nebraska",5770,48750.0,648
2015,County,NE-Cheyenne,31033,1947.0,532.3171,"Cheyenne County, Nebraska",10077,53814.0,1150
2015,County,NE-Clay,31035,1466.0,423.8059,"Clay County, Nebraska",6382,51470.0,580
2015,County,NE-Colfax,31037,1452.0,454.7658,"Colfax County, Nebraska",10522,51367.0,1374
2015,County,NE-Cuming,31039,2163.0,367.3469,"Cuming County, Nebraska",9078,50013.0,1071
2015,County,NE-Custer,31041,2555.0,464.044,"Custer County, Nebraska",10802,46468.0,1200
2015,County,NE-Dakota,31043,3258.0,463.7058,"Dakota County, Nebraska",20798,49786.0,3528
2015,County,NE-Dawes,31045,1832.0,451.4768,"Dawes County, Nebraska",9136,41038.0,1428
2015,County,NE-Dawson,31047,4153.0,382.8433,"Dawson County, Nebraska",24069,48329.0,3618
2015,County,NE-Deuel,31049,517.0,469.0832,"Deuel County, Nebraska",1946,50962.0,246
2015,County,NE-Dixon,31051,1161.0,364.0836,"Dixon County, Nebraska",5866,51223.0,683
2015,County,NE-Dodge,31053,8189.0,628.1783,"Dodge County, Nebraska",36725,49068.0,4061
2015,County,NE-Douglas,31055,81977.0,627.5538,"Douglas County, Nebraska",537655,54659.0,76738
2015,County,NE-Dundy,31057,480.0,400.8909,"Dundy County, Nebraska",2015,42500.0,151
2015,County,NE-Fillmore,31059,1530.0,449.2958,"Fillmore County, Nebraska",5697,52316.0,514
2015,County,NE-Franklin,31061,892.0,366.0606,"Franklin County, Nebraska",3105,45905.0,396
2015,County,NE-Frontier,31063,561.0,365.6126,"Frontier County, Nebraska",2573,49634.0,305
2015,County,NE-Furnas,31065,1341.0,465.9091,"Furnas County, Nebraska",4887,39934.0,820
2015,County,NE-Gage,31067,5468.0,598.3962,"Gage County, Nebraska",21818,50010.0,2080
2015,County,NE-Garden,31069,628.0,480.7018,"Garden County, Nebraska",1823,45845.0,181
2015,County,NE-Garfield,31071,520.0,560.0,"Garfield County, Nebraska",1933,43179.0,193
2015,County,NE-Gosper,31073,521.0,326.2911,"Gosper County, Nebraska",1976,54375.0,110
2015,County,NE-Grant,31075,185.0,281.6092,"Grant County, Nebraska",769,44750.0,98
2015,County,NE-Greeley,31077,607.0,391.844,"Greeley County, Nebraska",2476,42904.0,243
2015,County,NE-Hall,31079,10228.0,537.12,"Hall County, Nebraska",60792,49252.0,9092
2015,County,NE-Hamilton,31081,2046.0,389.1072,"Hamilton County, Nebraska",9100,59311.0,780
2015,County,NE-Harlan,31083,890.0,419.6643,"Harlan County, Nebraska",3458,46766.0,450
2015,County,NE-Hayes,31085,187.0,385.9649,"Hayes County, Nebraska",1084,44500.0,68
2015,County,NE-Hitchcock,31087,793.0,502.0464,"Hitchcock County, Nebraska",2879,39231.0,490
2015,County,NE-Holt,31089,2625.0,442.3077,"Holt County, Nebraska",10398,46728.0,1209
2015,County,NE-Hooker,31091,244.0,373.8739,"Hooker County, Nebraska",681,37317.0,123
2015,County,NE-Howard,31093,1438.0,421.1729,"Howard County, Nebraska",6347,50030.0,658
2015,County,NE-Jefferson,31095,1987.0,480.3057,"Jefferson County, Nebraska",7433,43008.0,909
2015,County,NE-Johnson,31097,911.0,390.3346,"Johnson County, Nebraska",5167,45429.0,471
2015,County,NE-Kearney,31099,1253.0,362.8959,"Kearney County, Nebraska",6549,51934.0,408
2015,County,NE-Keith,31101,2177.0,570.5914,"Keith County, Nebraska",8146,41781.0,931
2015,County,NE-Keya Paha,31103,256.0,325.2033,"Keya Paha County, Nebraska",711,38625.0,106
2015,County,NE-Kimball,31105,964.0,524.4041,"Kimball County, Nebraska",3720,40242.0,496
2015,County,NE-Knox,31107,2245.0,358.9468,"Knox County, Nebraska",8556,45411.0,1117
2015,County,NE-Lancaster,31109,45767.0,559.3087,"Lancaster County, Nebraska",298080,51830.0,41796
2015,County,NE-Lincoln,31111,7647.0,711.1148,"Lincoln County, Nebraska",35896,50194.0,4488
2015,County,NE-Logan,31113,174.0,483.6601,"Logan County, Nebraska",851,48281.0,91
2015,County,NE-Loup,31115,159.0,394.3662,"Loup County, Nebraska",548,55417.0,68
2015,County,NE-Madison,31119,6797.0,543.7928,"Madison County, Nebraska",35111,50218.0,5119
2015,County,NE-McPherson,31117,91.0,338.0282,"McPherson County, Nebraska",433,54306.0,64
2015,County,NE-Merrick,31121,1800.0,497.4227,"Merrick County, Nebraska",7776,51012.0,667
2015,County,NE-Morrill,31123,1026.0,570.771,"Morrill County, Nebraska",4874,45910.0,550
2015,County,NE-Nance,31125,736.0,423.493,"Nance County, Nebraska",3639,42500.0,490
2015,County,NE-Nemaha,31127,1592.0,567.1025,"Nemaha County, Nebraska",7168,49656.0,574
2015,County,NE-Nuckolls,31129,1261.0,511.0327,"Nuckolls County, Nebraska",4391,40488.0,501
2015,County,NE-Otoe,31131,3479.0,541.3036,"Otoe County, Nebraska",15842,50275.0,1696
2015,County,NE-Pawnee,31133,674.0,526.4,"Pawnee County, Nebraska",2726,41161.0,446
2015,County,NE-Perkins,31135,688.0,406.0995,"Perkins County, Nebraska",2924,55893.0,198
2015,County,NE-Phelps,31137,2116.0,457.3327,"Phelps County, Nebraska",9216,50404.0,706
2015,County,NE-Pierce,31139,1395.0,350.9048,"Pierce County, Nebraska",7184,54482.0,417
2015,County,NE-Platte,31141,6233.0,551.1353,"Platte County, Nebraska",32642,56318.0,2728
2015,County,NE-Polk,31143,1201.0,396.7243,"Polk County, Nebraska",5271,57312.0,389
2015,County,NE-Red Willow,31145,2476.0,584.1714,"Red Willow County, Nebraska",10946,42931.0,1118
2015,County,NE-Richardson,31147,2202.0,571.2895,"Richardson County, Nebraska",8201,42750.0,1557
2015,County,NE-Rock,31149,235.0,517.8571,"Rock County, Nebraska",1401,48456.0,162
2015,County,NE-Saline,31151,2515.0,522.4944,"Saline County, Nebraska",14360,51738.0,1492
2015,County,NE-Sarpy,31153,22408.0,578.2354,"Sarpy County, Nebraska",169192,70543.0,10684
2015,County,NE-Saunders,31155,4124.0,486.5196,"Saunders County, Nebraska",20913,60854.0,2001
2015,County,NE-Scotts Bluff,31157,8103.0,663.7594,"Scotts Bluff County, Nebraska",36684,45992.0,4877
2015,County,NE-Seward,31159,3277.0,560.5634,"Seward County, Nebraska",16998,59662.0,1467
2015,County,NE-Sheridan,31161,1356.0,395.5432,"Sheridan County, Nebraska",5294,41985.0,857
2015,County,NE-Sherman,31163,817.0,400.2911,"Sherman County, Nebraska",3107,46366.0,411
2015,County,NE-Sioux,31165,260.0,320.1754,"Sioux County, Nebraska",1249,41215.0,156
2015,County,NE-Stanton,31167,966.0,453.9295,"Stanton County, Nebraska",6081,53416.0,701
2015,County,NE-Thayer,31169,1387.0,390.3577,"Thayer County, Nebraska",5182,45741.0,604
2015,County,NE-Thomas,31171,169.0,601.3514,"Thomas County, Nebraska",675,51000.0,55
2015,County,NE-Thurston,31173,1026.0,598.0025,"Thurston County, Nebraska",6946,41266.0,2090
2015,County,NE-Valley,31175,1068.0,512.6135,"Valley County, Nebraska",4254,44612.0,540
2015,County,NE-Washington,31177,3912.0,488.9568,"Washington County, Nebraska",20257,65370.0,1880
2015,County,NE-Wayne,31179,1515.0,400.8264,"Wayne County, Nebraska",9425,54159.0,1115
2015,County,NE-Webster,31181,1000.0,451.7876,"Webster County, Nebraska",3697,40256.0,459
2015,County,NE-Wheeler,31183,156.0,430.6569,"Wheeler County, Nebraska",847,46394.0,61
2015,County,NE-York,31185,3078.0,522.567,"York County, Nebraska",13825,51802.0,1393
2015,County,NH-Belknap,33001,16537.0,691.4664,"Belknap County, New Hampshire",60399,62159.0,6214
2015,County,NH-Carroll,33003,14263.0,617.2485,"Carroll County, New Hampshire",47513,53306.0,4484
2015,County,NH-Cheshire,33005,17434.0,632.4251,"Cheshire County, New Hampshire",76430,57782.0,8467
2015,County,NH-Coos,33007,9663.0,799.5896,"Coos County, New Hampshire",31870,42312.0,4257
2015,County,NH-Grafton,33009,19902.0,585.4791,"Grafton County, New Hampshire",89341,55762.0,9609
2015,County,NH-Hillsborough,33011,74089.0,676.9956,"Hillsborough County, New Hampshire",403972,71244.0,34681
2015,County,NH-Merrimack,33013,31632.0,718.5624,"Merrimack County, New Hampshire",147262,65983.0,12840
2015,County,NH-Rockingham,33015,59570.0,617.3878,"Rockingham County, New Hampshire",299006,81198.0,16192
2015,County,NH-Strafford,33017,23641.0,754.2079,"Strafford County, New Hampshire",125273,60711.0,12997
2015,County,NH-Sullivan,33019,10323.0,679.8374,"Sullivan County, New Hampshire",43135,56032.0,4099
2015,County,NJ-Atlantic,34001,54531.0,735.674,"Atlantic County, New Jersey",275376,54461.0,40868
2015,County,NJ-Bergen,34003,167764.0,528.5861,"Bergen County, New Jersey",926330,85806.0,67959
2015,County,NJ-Burlington,34005,85986.0,653.4495,"Burlington County, New Jersey",450556,78621.0,27881
2015,County,NJ-Camden,34007,93714.0,814.2267,"Camden County, New Jersey",511998,62185.0,66802
2015,County,NJ-Cape May,34009,26988.0,633.9185,"Cape May County, New Jersey",95805,57637.0,9744
2015,County,NJ-Cumberland,34011,28340.0,748.4971,"Cumberland County, New Jersey",157035,49984.0,25760
2015,County,NJ-Essex,34013,118372.0,687.5092,"Essex County, New Jersey",791609,53976.0,133788
2015,County,NJ-Gloucester,34015,52872.0,688.9467,"Gloucester County, New Jersey",290298,76727.0,23200
2015,County,NJ-Hudson,34017,82212.0,701.3584,"Hudson County, New Jersey",662619,59741.0,114900
2015,County,NJ-Hunterdon,34019,23497.0,519.0044,"Hunterdon County, New Jersey",126250,105444.0,5379
2015,County,NJ-Mercer,34021,64903.0,765.8569,"Mercer County, New Jersey",370212,72804.0,40354
